year,geo,sex,age,value,geo_label,sex_label,age_label
2021,ES,M,Y55-74,11.3,Spain,Males,From 55 to 74 years
2021,ES,T,Y55-74,12.9,Spain,Total,From 55 to 74 years
2021,EU27,F,Y15-24,16.8,European Union - 27 countries (from 2020),Females,From 15 to 24 years
2021,EU27,M,Y15-24,16.6,European Union - 27 countries (from 2020),Males,From 15 to 24 years
2021,EU27,T,Y15-24,16.7,European Union - 27 countries (from 2020),Total,From 15 to 24 years
2021,EU27,F,Y15-29,13.1,European Union - 27 countries (from 2020),Females,From 15 to 29 years
2021,EU27,M,Y15-29,13.1,European Union - 27 countries (from 2020),Males,From 15 to 29 years
2021,EU27,T,Y15-29,13.1,European Union - 27 countries (from 2020),Total,From 15 to 29 years
2021,EU27,F,Y15-74,7.4,European Union - 27 countries (from 2020),Females,From 15 to 74 years
2021,EU27,M,Y15-74,6.8,European Union - 27 countries (from 2020),Males,From 15 to 74 years
2021,EU27,T,Y15-74,7.1,European Union - 27 countries (from 2020),Total,From 15 to 74 years
2021,EU27,F,Y20-64,7.2,European Union - 27 countries (from 2020),Females,From 20 to 64 years
2021,EU27,M,Y20-64,6.6,European Union - 27 countries (from 2020),Males,From 20 to 64 years
2021,EU27,T,Y20-64,6.9,European Union - 27 countries (from 2020),Total,From 20 to 64 years
2021,EU27,F,Y25-54,6.9,European Union - 27 countries (from 2020),Females,From 25 to 54 years
2021,EU27,M,Y25-54,6.1,European Union - 27 countries (from 2020),Males,From 25 to 54 years
2021,EU27,T,Y25-54,6.5,European Union - 27 countries (from 2020),Total,From 25 to 54 years
2021,EU27,F,Y25-74,6.5,European Union - 27 countries (from 2020),Females,From 25 to 74 years
2021,EU27,M,Y25-74,5.9,European Union - 27 countries (from 2020),Males,From 25 to 74 years
2021,EU27,T,Y25-74,6.2,European Union - 27 countries (from 2020),Total,From 25 to 74 years
2021,EU27,F,Y55-74,5.3,European Union - 27 countries (from 2020),Females,From 55 to 74 years
2021,EU27,M,Y55-74,5.1,European Union - 27 countries (from 2020),Males,From 55 to 74 years
2021,EU27,T,Y55-74,5.2,European Union - 27 countries (from 2020),Total,From 55 to 74 years
2021,FR,F,Y15-24,18.8,France,Females,From 15 to 24 years
2021,FR,M,Y15-24,19.0,France,Males,From 15 to 24 years
2021,FR,T,Y15-24,18.9,France,Total,From 15 to 24 years
2021,FR,F,Y15-29,14.3,France,Females,From 15 to 29 years
2021,FR,M,Y15-29,14.9,France,Males,From 15 to 29 years
2021,FR,T,Y15-29,14.6,France,Total,From 15 to 29 years
2021,FR,F,Y15-74,7.8,France,Females,From 15 to 74 years
2021,FR,M,Y15-74,8.0,France,Males,From 15 to 74 years
2021,FR,T,Y15-74,7.9,France,Total,From 15 to 74 years
2021,FR,F,Y20-64,7.4,France,Females,From 20 to 64 years
2021,FR,M,Y20-64,7.7,France,Males,From 20 to 64 years
2021,FR,T,Y20-64,7.5,France,Total,From 20 to 64 years
2021,FR,F,Y25-54,6.7,France,Females,From 25 to 54 years
2021,FR,M,Y25-54,6.8,France,Males,From 25 to 54 years
2021,FR,T,Y25-54,6.8,France,Total,From 25 to 54 years
2021,FR,F,Y25-74,6.6,France,Females,From 25 to 74 years
2021,FR,M,Y25-74,6.7,France,Males,From 25 to 74 years
2021,FR,T,Y25-74,6.6,France,Total,From 25 to 74 years
2021,FR,F,Y55-74,6.0,France,Females,From 55 to 74 years
2021,FR,M,Y55-74,6.3,France,Males,From 55 to 74 years
2021,FR,T,Y55-74,6.1,France,Total,From 55 to 74 years
2021,IT,F,Y15-24,32.8,Italy,Females,From 15 to 24 years
2021,IT,M,Y15-24,27.7,Italy,Males,From 15 to 24 years
2021,IT,T,Y15-24,29.7,Italy,Total,From 15 to 24 years
2021,IT,F,Y15-29,23.5,Italy,Females,From 15 to 29 years
2021,IT,M,Y15-29,21.4,Italy,Males,From 15 to 29 years
2021,IT,T,Y15-29,22.3,Italy,Total,From 15 to 29 years
2021,IT,F,Y15-74,10.6,Italy,Females,From 15 to 74 years
2021,IT,M,Y15-74,8.7,Italy,Males,From 15 to 74 years
2021,IT,T,Y15-74,9.5,Italy,Total,From 15 to 74 years
2021,IT,F,Y20-64,10.5,Italy,Females,From 20 to 64 years
2021,IT,M,Y20-64,8.5,Italy,Males,From 20 to 64 years
2021,IT,T,Y20-64,9.4,Italy,Total,From 20 to 64 years
2021,IT,F,Y25-54,10.6,Italy,Females,From 25 to 54 years
2021,IT,M,Y25-54,8.1,Italy,Males,From 25 to 54 years
2021,IT,T,Y25-54,9.2,Italy,Total,From 25 to 54 years
2021,IT,F,Y25-74,9.4,Italy,Females,From 25 to 74 years
2021,IT,M,Y25-74,7.5,Italy,Males,From 25 to 74 years
2021,IT,T,Y25-74,8.3,Italy,Total,From 25 to 74 years
2021,IT,F,Y55-74,5.1,Italy,Females,From 55 to 74 years
2021,IT,M,Y55-74,5.3,Italy,Males,From 55 to 74 years
2021,IT,T,Y55-74,5.2,Italy,Total,From 55 to 74 years
2021,NL,F,Y15-24,9.0,Netherlands,Females,From 15 to 24 years
2021,NL,M,Y15-24,9.7,Netherlands,Males,From 15 to 24 years
2021,NL,T,Y15-24,9.3,Netherlands,Total,From 15 to 24 years
2021,NL,F,Y15-29,7.2,Netherlands,Females,From 15 to 29 years
2021,NL,M,Y15-29,7.4,Netherlands,Males,From 15 to 29 years
2021,NL,T,Y15-29,7.3,Netherlands,Total,From 15 to 29 years
2021,NL,F,Y15-74,4.5,Netherlands,Females,From 15 to 74 years
2021,NL,M,Y15-74,4.0,Netherlands,Males,From 15 to 74 years
2021,NL,T,Y15-74,4.2,Netherlands,Total,From 15 to 74 years
2021,NL,F,Y20-64,3.7,Netherlands,Females,From 20 to 64 years
2021,NL,M,Y20-64,3.3,Netherlands,Males,From 20 to 64 years
2021,NL,T,Y20-64,3.5,Netherlands,Total,From 20 to 64 years
2021,NL,F,Y25-54,3.5,Netherlands,Females,From 25 to 54 years
2021,NL,M,Y25-54,2.7,Netherlands,Males,From 25 to 54 years
2021,NL,T,Y25-54,3.1,Netherlands,Total,From 25 to 54 years
2021,NL,F,Y25-74,3.5,Netherlands,Females,From 25 to 74 years
2021,NL,M,Y25-74,2.9,Netherlands,Males,From 25 to 74 years
2021,NL,T,Y25-74,3.2,Netherlands,Total,From 25 to 74 years
2021,NL,F,Y55-74,3.4,Netherlands,Females,From 55 to 74 years
2021,NL,M,Y55-74,3.3,Netherlands,Males,From 55 to 74 years
2021,NL,T,Y55-74,3.4,Netherlands,Total,From 55 to 74 years
2021,PL,F,Y15-24,12.3,Poland,Females,From 15 to 24 years
2021,PL,M,Y15-24,11.6,Poland,Males,From 15 to 24 years
2021,PL,T,Y15-24,11.9,Poland,Total,From 15 to 24 years
2021,PL,F,Y15-29,7.3,Poland,Females,From 15 to 29 years
2021,PL,M,Y15-29,7.3,Poland,Males,From 15 to 29 years
2021,PL,T,Y15-29,7.3,Poland,Total,From 15 to 29 years
2021,PL,F,Y15-74,3.4,Poland,Females,From 15 to 74 years
2021,PL,M,Y15-74,3.4,Poland,Males,From 15 to 74 years
2021,PL,T,Y15-74,3.4,Poland,Total,From 15 to 74 years
2021,PL,F,Y20-64,3.4,Poland,Females,From 20 to 64 years
2021,PL,M,Y20-64,3.4,Poland,Males,From 20 to 64 years
2021,PL,T,Y20-64,3.4,Poland,Total,From 20 to 64 years
2021,PL,F,Y25-54,3.0,Poland,Females,From 25 to 54 years
2021,PL,M,Y25-54,2.9,Poland,Males,From 25 to 54 years
2021,PL,T,Y25-54,2.9,Poland,Total,From 25 to 54 years
2021,PL,F,Y25-74,2.8,Poland,Females,From 25 to 74 years
2021,PL,M,Y25-74,2.8,Poland,Males,From 25 to 74 years
2021,PL,T,Y25-74,2.8,Poland,Total,From 25 to 74 years
2021,PL,F,Y55-74,1.9,Poland,Females,From 55 to 74 years
2021,PL,M,Y55-74,2.4,Poland,Males,From 55 to 74 years
2021,PL,T,Y55-74,2.2,Poland,Total,From 55 to 74 years
2021,SE,F,Y15-24,24.1,Sweden,Females,From 15 to 24 years
2021,SE,M,Y15-24,25.2,Sweden,Males,From 15 to 24 years
2021,SE,T,Y15-24,24.7,Sweden,Total,From 15 to 24 years
2021,SE,F,Y15-29,17.3,Sweden,Females,From 15 to 29 years
2021,SE,M,Y15-29,17.7,Sweden,Males,From 15 to 29 years
2021,SE,T,Y15-29,17.5,Sweden,Total,From 15 to 29 years
2021,SE,F,Y15-74,9.2,Sweden,Females,From 15 to 74 years
2021,SE,M,Y15-74,8.6,Sweden,Males,From 15 to 74 years
2021,SE,T,Y15-74,8.9,Sweden,Total,From 15 to 74 years
2021,SE,F,Y20-64,8.0,Sweden,Females,From 20 to 64 years
2021,SE,M,Y20-64,7.8,Sweden,Males,From 20 to 64 years
2021,SE,T,Y20-64,7.9,Sweden,Total,From 20 to 64 years
2021,SE,F,Y25-54,7.7,Sweden,Females,From 25 to 54 years
2021,SE,M,Y25-54,6.5,Sweden,Males,From 25 to 54 years
2021,SE,T,Y25-54,7.1,Sweden,Total,From 25 to 54 years
2021,SE,F,Y25-74,7.3,Sweden,Females,From 25 to 74 years
2021,SE,M,Y25-74,6.6,Sweden,Males,From 25 to 74 years
2021,SE,T,Y25-74,6.9,Sweden,Total,From 25 to 74 years
2021,SE,F,Y55-74,5.8,Sweden,Females,From 55 to 74 years
2021,SE,M,Y55-74,6.9,Sweden,Males,From 55 to 74 years
2021,SE,T,Y55-74,6.4,Sweden,Total,From 55 to 74 years
2022,DE,F,Y15-24,5.5,Germany,Females,From 15 to 24 years
2022,DE,M,Y15-24,6.4,Germany,Males,From 15 to 24 years
2022,DE,T,Y15-24,6.0,Germany,Total,From 15 to 24 years
2022,DE,F,Y15-29,4.5,Germany,Females,From 15 to 29 years
2022,DE,M,Y15-29,5.5,Germany,Males,From 15 to 29 years
2022,DE,T,Y15-29,5.0,Germany,Total,From 15 to 29 years
2022,DE,F,Y15-74,2.9,Germany,Females,From 15 to 74 years
2022,DE,M,Y15-74,3.4,Germany,Males,From 15 to 74 years
2022,DE,T,Y15-74,3.1,Germany,Total,From 15 to 74 years
2022,DE,F,Y20-64,2.8,Germany,Females,From 20 to 64 years
2022,DE,M,Y20-64,3.3,Germany,Males,From 20 to 64 years
2022,DE,T,Y20-64,3.1,Germany,Total,From 20 to 64 years
2022,DE,F,Y25-54,2.7,Germany,Females,From 25 to 54 years
2022,DE,M,Y25-54,3.2,Germany,Males,From 25 to 54 years
2022,DE,T,Y25-54,3.0,Germany,Total,From 25 to 54 years
2022,DE,F,Y25-74,2.6,Germany,Females,From 25 to 74 years
2022,DE,M,Y25-74,3.0,Germany,Males,From 25 to 74 years
2022,DE,T,Y25-74,2.8,Germany,Total,From 25 to 74 years
2022,DE,F,Y55-74,2.3,Germany,Females,From 55 to 74 years
2022,DE,M,Y55-74,2.7,Germany,Males,From 55 to 74 years
2022,DE,T,Y55-74,2.5,Germany,Total,From 55 to 74 years
2022,EA20,F,Y15-24,14.4,Euro area – 20 countries (2023-2025),Females,From 15 to 24 years
2022,EA20,M,Y15-24,14.8,Euro area – 20 countries (2023-2025),Males,From 15 to 24 years
2022,EA20,T,Y15-24,14.6,Euro area – 20 countries (2023-2025),Total,From 15 to 24 years
2022,EA20,F,Y15-29,11.8,Euro area – 20 countries (2023-2025),Females,From 15 to 29 years
2022,EA20,M,Y15-29,12.0,Euro area – 20 countries (2023-2025),Males,From 15 to 29 years
2022,EA20,T,Y15-29,11.9,Euro area – 20 countries (2023-2025),Total,From 15 to 29 years
2022,EA20,F,Y15-74,7.2,Euro area – 20 countries (2023-2025),Females,From 15 to 74 years
2022,EA20,M,Y15-74,6.4,Euro area – 20 countries (2023-2025),Males,From 15 to 74 years
2022,EA20,T,Y15-74,6.8,Euro area – 20 countries (2023-2025),Total,From 15 to 74 years
2022,EA20,F,Y20-64,7.0,Euro area – 20 countries (2023-2025),Females,From 20 to 64 years
2022,EA20,M,Y20-64,6.2,Euro area – 20 countries (2023-2025),Males,From 20 to 64 years
2022,EA20,T,Y20-64,6.6,Euro area – 20 countries (2023-2025),Total,From 20 to 64 years
2022,EA20,F,Y25-54,6.9,Euro area – 20 countries (2023-2025),Females,From 25 to 54 years
2022,EA20,M,Y25-54,5.8,Euro area – 20 countries (2023-2025),Males,From 25 to 54 years
2022,EA20,T,Y25-54,6.3,Euro area – 20 countries (2023-2025),Total,From 25 to 54 years
2022,EA20,F,Y25-74,6.5,Euro area – 20 countries (2023-2025),Females,From 25 to 74 years
2022,EA20,M,Y25-74,5.5,Euro area – 20 countries (2023-2025),Males,From 25 to 74 years
2022,EA20,T,Y25-74,6.0,Euro area – 20 countries (2023-2025),Total,From 25 to 74 years
2022,EA20,F,Y55-74,5.2,Euro area – 20 countries (2023-2025),Females,From 55 to 74 years
2022,EA20,M,Y55-74,4.8,Euro area – 20 countries (2023-2025),Males,From 55 to 74 years
2022,EA20,T,Y55-74,5.0,Euro area – 20 countries (2023-2025),Total,From 55 to 74 years
2022,EL,F,Y15-24,38.8,Greece,Females,From 15 to 24 years
2022,EL,M,Y15-24,25.1,Greece,Males,From 15 to 24 years
2022,EL,T,Y15-24,31.4,Greece,Total,From 15 to 24 years
2022,EL,F,Y15-29,29.2,Greece,Females,From 15 to 29 years
2022,EL,M,Y15-29,20.3,Greece,Males,From 15 to 29 years
2022,EL,T,Y15-29,24.3,Greece,Total,From 15 to 29 years
2022,EL,F,Y15-74,16.4,Greece,Females,From 15 to 74 years
2022,EL,M,Y15-74,9.3,Greece,Males,From 15 to 74 years
2022,EL,T,Y15-74,12.5,Greece,Total,From 15 to 74 years
2022,EL,F,Y20-64,16.4,Greece,Females,From 20 to 64 years
2022,EL,M,Y20-64,9.1,Greece,Males,From 20 to 64 years
2022,EL,T,Y20-64,12.3,Greece,Total,From 20 to 64 years
2022,EL,F,Y25-54,16.1,Greece,Females,From 25 to 54 years
2022,EL,M,Y25-54,8.8,Greece,Males,From 25 to 54 years
2022,EL,T,Y25-54,12.0,Greece,Total,From 25 to 54 years
2022,EL,F,Y25-74,15.2,Greece,Females,From 25 to 74 years
2022,EL,M,Y25-74,8.5,Greece,Males,From 25 to 74 years
2022,EL,T,Y25-74,11.4,Greece,Total,From 25 to 74 years
2022,EL,F,Y55-74,11.4,Greece,Females,From 55 to 74 years
2022,EL,M,Y55-74,7.3,Greece,Males,From 55 to 74 years
2022,EL,T,Y55-74,9.0,Greece,Total,From 55 to 74 years
2022,ES,F,Y15-24,30.9,Spain,Females,From 15 to 24 years
2022,ES,M,Y15-24,28.7,Spain,Males,From 15 to 24 years
2022,ES,T,Y15-24,29.7,Spain,Total,From 15 to 24 years
2022,ES,F,Y15-29,23.2,Spain,Females,From 15 to 29 years
2022,ES,M,Y15-29,21.6,Spain,Males,From 15 to 29 years
2022,ES,T,Y15-29,22.3,Spain,Total,From 15 to 29 years
2022,ES,F,Y15-74,14.9,Spain,Females,From 15 to 74 years
2022,ES,M,Y15-74,11.4,Spain,Males,From 15 to 74 years
2022,ES,T,Y15-74,13.0,Spain,Total,From 15 to 74 years
2022,ES,F,Y20-64,14.7,Spain,Females,From 20 to 64 years
2022,ES,M,Y20-64,11.0,Spain,Males,From 20 to 64 years
2022,ES,T,Y20-64,12.7,Spain,Total,From 20 to 64 years
2022,ES,F,Y25-54,13.9,Spain,Females,From 25 to 54 years
2022,ES,M,Y25-54,10.1,Spain,Males,From 25 to 54 years
2022,ES,T,Y25-54,11.9,Spain,Total,From 25 to 54 years
2022,ES,F,Y25-74,13.8,Spain,Females,From 25 to 74 years
2022,ES,M,Y25-74,10.1,Spain,Males,From 25 to 74 years
2022,ES,T,Y25-74,11.8,Spain,Total,From 25 to 74 years
2022,ES,F,Y55-74,13.0,Spain,Females,From 55 to 74 years
2022,ES,M,Y55-74,10.0,Spain,Males,From 55 to 74 years
2022,ES,T,Y55-74,11.4,Spain,Total,From 55 to 74 years
2022,EU27,F,Y15-24,14.5,European Union - 27 countries (from 2020),Females,From 15 to 24 years
2022,EU27,M,Y15-24,14.6,European Union - 27 countries (from 2020),Males,From 15 to 24 years
2022,EU27,T,Y15-24,14.6,European Union - 27 countries (from 2020),Total,From 15 to 24 years
2022,EU27,F,Y15-29,11.4,European Union - 27 countries (from 2020),Females,From 15 to 29 years
2022,EU27,M,Y15-29,11.3,European Union - 27 countries (from 2020),Males,From 15 to 29 years
2022,EU27,T,Y15-29,11.4,European Union - 27 countries (from 2020),Total,From 15 to 29 years
2022,EU27,F,Y15-74,6.5,European Union - 27 countries (from 2020),Females,From 15 to 74 years
2022,EU27,M,Y15-74,5.9,European Union - 27 countries (from 2020),Males,From 15 to 74 years
2022,EU27,T,Y15-74,6.2,European Union - 27 countries (from 2020),Total,From 15 to 74 years
2022,EU27,F,Y20-64,6.3,European Union - 27 countries (from 2020),Females,From 20 to 64 years
2022,EU27,M,Y20-64,5.7,European Union - 27 countries (from 2020),Males,From 20 to 64 years
2022,EU27,T,Y20-64,6.0,European Union - 27 countries (from 2020),Total,From 20 to 64 years
2022,EU27,F,Y25-54,6.1,European Union - 27 countries (from 2020),Females,From 25 to 54 years
2022,EU27,M,Y25-54,5.2,European Union - 27 countries (from 2020),Males,From 25 to 54 years
2022,EU27,T,Y25-54,5.6,European Union - 27 countries (from 2020),Total,From 25 to 54 years
2022,EU27,F,Y25-74,5.8,European Union - 27 countries (from 2020),Females,From 25 to 74 years
2022,EU27,M,Y25-74,5.0,European Union - 27 countries (from 2020),Males,From 25 to 74 years
2022,EU27,T,Y25-74,5.4,European Union - 27 countries (from 2020),Total,From 25 to 74 years
2022,EU27,F,Y55-74,4.7,European Union - 27 countries (from 2020),Females,From 55 to 74 years
2022,EU27,M,Y55-74,4.4,European Union - 27 countries (from 2020),Males,From 55 to 74 years
2022,EU27,T,Y55-74,4.6,European Union - 27 countries (from 2020),Total,From 55 to 74 years
2022,FR,F,Y15-24,16.0,France,Females,From 15 to 24 years
2022,FR,M,Y15-24,18.5,France,Males,From 15 to 24 years
2022,FR,T,Y15-24,17.3,France,Total,From 15 to 24 years
2022,FR,F,Y15-29,12.7,France,Females,From 15 to 29 years
2022,FR,M,Y15-29,14.5,France,Males,From 15 to 29 years
2022,FR,T,Y15-29,13.7,France,Total,From 15 to 29 years
2022,FR,F,Y15-74,7.1,France,Females,From 15 to 74 years
2022,FR,M,Y15-74,7.5,France,Males,From 15 to 74 years
2022,FR,T,Y15-74,7.3,France,Total,From 15 to 74 years
2022,FR,F,Y20-64,6.8,France,Females,From 20 to 64 years
2022,FR,M,Y20-64,7.1,France,Males,From 20 to 64 years
2022,FR,T,Y20-64,6.9,France,Total,From 20 to 64 years
2022,FR,F,Y25-54,6.3,France,Females,From 25 to 54 years
2022,FR,M,Y25-54,6.2,France,Males,From 25 to 54 years
2022,FR,T,Y25-54,6.2,France,Total,From 25 to 54 years
2022,FR,F,Y25-74,6.1,France,Females,From 25 to 74 years
2022,FR,M,Y25-74,6.1,France,Males,From 25 to 74 years
2022,FR,T,Y25-74,6.1,France,Total,From 25 to 74 years
2022,FR,F,Y55-74,5.5,France,Females,From 55 to 74 years
2022,FR,M,Y55-74,5.6,France,Males,From 55 to 74 years
2022,FR,T,Y55-74,5.6,France,Total,From 55 to 74 years
2022,IT,F,Y15-24,25.8,Italy,Females,From 15 to 24 years
2022,IT,M,Y15-24,22.3,Italy,Males,From 15 to 24 years
2022,IT,T,Y15-24,23.7,Italy,Total,From 15 to 24 years
2022,IT,F,Y15-29,19.6,Italy,Females,From 15 to 29 years
2022,IT,M,Y15-29,16.8,Italy,Males,From 15 to 29 years
2022,IT,T,Y15-29,18.0,Italy,Total,From 15 to 29 years
2022,IT,F,Y15-74,9.4,Italy,Females,From 15 to 74 years
2022,IT,M,Y15-74,7.1,Italy,Males,From 15 to 74 years
2022,IT,T,Y15-74,8.1,Italy,Total,From 15 to 74 years
2022,IT,F,Y20-64,9.2,Italy,Females,From 20 to 64 years
2022,IT,M,Y20-64,7.0,Italy,Males,From 20 to 64 years
2022,IT,T,Y20-64,8.0,Italy,Total,From 20 to 64 years
2022,IT,F,Y25-54,9.5,Italy,Females,From 25 to 54 years
2022,IT,M,Y25-54,6.6,Italy,Males,From 25 to 54 years
2022,IT,T,Y25-54,7.9,Italy,Total,From 25 to 54 years
2022,IT,F,Y25-74,8.4,Italy,Females,From 25 to 74 years
2022,IT,M,Y25-74,6.1,Italy,Males,From 25 to 74 years
2022,IT,T,Y25-74,7.1,Italy,Total,From 25 to 74 years
2022,IT,F,Y55-74,4.8,Italy,Females,From 55 to 74 years
2022,IT,M,Y55-74,4.5,Italy,Males,From 55 to 74 years
2022,IT,T,Y55-74,4.6,Italy,Total,From 55 to 74 years
2022,NL,F,Y15-24,8.0,Netherlands,Females,From 15 to 24 years
2022,NL,M,Y15-24,7.3,Netherlands,Males,From 15 to 24 years
2022,NL,T,Y15-24,7.6,Netherlands,Total,From 15 to 24 years
2022,NL,F,Y15-29,6.3,Netherlands,Females,From 15 to 29 years
2022,NL,M,Y15-29,6.3,Netherlands,Males,From 15 to 29 years
2022,NL,T,Y15-29,6.3,Netherlands,Total,From 15 to 29 years
2022,NL,F,Y15-74,3.8,Netherlands,Females,From 15 to 74 years
2022,NL,M,Y15-74,3.3,Netherlands,Males,From 15 to 74 years
2022,NL,T,Y15-74,3.5,Netherlands,Total,From 15 to 74 years
2022,NL,F,Y20-64,3.1,Netherlands,Females,From 20 to 64 years
2022,NL,M,Y20-64,2.7,Netherlands,Males,From 20 to 64 years
2022,NL,T,Y20-64,2.9,Netherlands,Total,From 20 to 64 years
2022,NL,F,Y25-54,2.7,Netherlands,Females,From 25 to 54 years
2022,NL,M,Y25-54,2.3,Netherlands,Males,From 25 to 54 years
2022,NL,T,Y25-54,2.5,Netherlands,Total,From 25 to 54 years
2022,NL,F,Y25-74,2.9,Netherlands,Females,From 25 to 74 years
2022,NL,M,Y25-74,2.5,Netherlands,Males,From 25 to 74 years
2022,NL,T,Y25-74,2.7,Netherlands,Total,From 25 to 74 years
2022,NL,F,Y55-74,3.5,Netherlands,Females,From 55 to 74 years
2022,NL,M,Y55-74,2.8,Netherlands,Males,From 55 to 74 years
2022,NL,T,Y55-74,3.1,Netherlands,Total,From 55 to 74 years
2022,PL,F,Y15-24,11.2,Poland,Females,From 15 to 24 years
2022,PL,M,Y15-24,10.5,Poland,Males,From 15 to 24 years
2022,PL,T,Y15-24,10.8,Poland,Total,From 15 to 24 years
2022,PL,F,Y15-29,6.9,Poland,Females,From 15 to 29 years
2022,PL,M,Y15-29,6.6,Poland,Males,From 15 to 29 years
2022,PL,T,Y15-29,6.7,Poland,Total,From 15 to 29 years
2022,PL,F,Y15-74,2.9,Poland,Females,From 15 to 74 years
2022,PL,M,Y15-74,2.8,Poland,Males,From 15 to 74 years
2022,PL,T,Y15-74,2.9,Poland,Total,From 15 to 74 years
2022,PL,F,Y20-64,2.9,Poland,Females,From 20 to 64 years
2022,PL,M,Y20-64,2.8,Poland,Males,From 20 to 64 years
2022,PL,T,Y20-64,2.8,Poland,Total,From 20 to 64 years
2022,PL,F,Y25-54,2.6,Poland,Females,From 25 to 54 years
2022,PL,M,Y25-54,2.4,Poland,Males,From 25 to 54 years
2022,PL,T,Y25-54,2.5,Poland,Total,From 25 to 54 years
2022,PL,F,Y25-74,2.4,Poland,Females,From 25 to 74 years
2022,PL,M,Y25-74,2.3,Poland,Males,From 25 to 74 years
2022,PL,T,Y25-74,2.4,Poland,Total,From 25 to 74 years
2022,PL,F,Y55-74,1.5,Poland,Females,From 55 to 74 years
2022,PL,M,Y55-74,1.8,Poland,Males,From 55 to 74 years
2022,PL,T,Y55-74,1.7,Poland,Total,From 55 to 74 years
2022,SE,F,Y15-24,23.5,Sweden,Females,From 15 to 24 years
2022,SE,M,Y15-24,20.2,Sweden,Males,From 15 to 24 years
2022,SE,T,Y15-24,21.7,Sweden,Total,From 15 to 24 years
2022,SE,F,Y15-29,16.5,Sweden,Females,From 15 to 29 years
2022,SE,M,Y15-29,14.2,Sweden,Males,From 15 to 29 years
2022,SE,T,Y15-29,15.3,Sweden,Total,From 15 to 29 years
2022,SE,F,Y15-74,7.9,Sweden,Females,From 15 to 74 years
2022,SE,M,Y15-74,7.1,Sweden,Males,From 15 to 74 years
2022,SE,T,Y15-74,7.5,Sweden,Total,From 15 to 74 years
2022,SE,F,Y20-64,6.7,Sweden,Females,From 20 to 64 years
2022,SE,M,Y20-64,6.0,Sweden,Males,From 20 to 64 years
2022,SE,T,Y20-64,6.3,Sweden,Total,From 20 to 64 years
2022,SE,F,Y25-54,6.1,Sweden,Females,From 25 to 54 years
2022,SE,M,Y25-54,5.3,Sweden,Males,From 25 to 54 years
2022,SE,T,Y25-54,5.7,Sweden,Total,From 25 to 54 years
2022,SE,F,Y25-74,5.8,Sweden,Females,From 25 to 74 years
2022,SE,M,Y25-74,5.3,Sweden,Males,From 25 to 74 years
2022,SE,T,Y25-74,5.6,Sweden,Total,From 25 to 74 years
2022,SE,F,Y55-74,4.9,Sweden,Females,From 55 to 74 years
2022,SE,M,Y55-74,5.4,Sweden,Males,From 55 to 74 years
2022,SE,T,Y55-74,5.2,Sweden,Total,From 55 to 74 years
2023,DE,F,Y15-24,5.3,Germany,Females,From 15 to 24 years
2023,DE,M,Y15-24,6.5,Germany,Males,From 15 to 24 years
2023,DE,T,Y15-24,5.9,Germany,Total,From 15 to 24 years
2023,DE,F,Y15-29,4.6,Germany,Females,From 15 to 29 years
2023,DE,M,Y15-29,5.3,Germany,Males,From 15 to 29 years
2023,DE,T,Y15-29,5.0,Germany,Total,From 15 to 29 years
2023,DE,F,Y15-74,2.8,Germany,Females,From 15 to 74 years
2023,DE,M,Y15-74,3.3,Germany,Males,From 15 to 74 years
2023,DE,T,Y15-74,3.1,Germany,Total,From 15 to 74 years
2023,DE,F,Y20-64,2.8,Germany,Females,From 20 to 64 years
2023,DE,M,Y20-64,3.2,Germany,Males,From 20 to 64 years
2023,DE,T,Y20-64,3.0,Germany,Total,From 20 to 64 years
2023,DE,F,Y25-54,2.8,Germany,Females,From 25 to 54 years
2023,DE,M,Y25-54,3.1,Germany,Males,From 25 to 54 years
2023,DE,T,Y25-54,3.0,Germany,Total,From 25 to 54 years
2023,DE,F,Y25-74,2.6,Germany,Females,From 25 to 74 years
2023,DE,M,Y25-74,2.9,Germany,Males,From 25 to 74 years
2023,DE,T,Y25-74,2.8,Germany,Total,From 25 to 74 years
2023,DE,F,Y55-74,2.0,Germany,Females,From 55 to 74 years
2023,DE,M,Y55-74,2.4,Germany,Males,From 55 to 74 years
2023,DE,T,Y55-74,2.2,Germany,Total,From 55 to 74 years
2023,EA20,F,Y15-24,14.0,Euro area – 20 countries (2023-2025),Females,From 15 to 24 years
2023,EA20,M,Y15-24,14.9,Euro area – 20 countries (2023-2025),Males,From 15 to 24 years
2023,EA20,T,Y15-24,14.5,Euro area – 20 countries (2023-2025),Total,From 15 to 24 years
2023,EA20,F,Y15-29,11.6,Euro area – 20 countries (2023-2025),Females,From 15 to 29 years
2023,EA20,M,Y15-29,11.8,Euro area – 20 countries (2023-2025),Males,From 15 to 29 years
2023,EA20,T,Y15-29,11.7,Euro area – 20 countries (2023-2025),Total,From 15 to 29 years
2023,EA20,F,Y15-74,6.9,Euro area – 20 countries (2023-2025),Females,From 15 to 74 years
2023,EA20,M,Y15-74,6.3,Euro area – 20 countries (2023-2025),Males,From 15 to 74 years
2023,EA20,T,Y15-74,6.6,Euro area – 20 countries (2023-2025),Total,From 15 to 74 years
2023,EA20,F,Y20-64,6.8,Euro area – 20 countries (2023-2025),Females,From 20 to 64 years
2023,EA20,M,Y20-64,6.1,Euro area – 20 countries (2023-2025),Males,From 20 to 64 years
