state,state_name,county,metro,fmr_0br_median,fmr_0br_max,fmr_1br_median,fmr_1br_max,fmr_2br_median,fmr_2br_max,fmr_3br_median,fmr_3br_max,fmr_4br_median,fmr_4br_max,area_rows
VA,Virginia,Franklin city,nonmetro,811,811,817,817,1051,1051,1346,1346,1764,1764,1
VA,Virginia,Frederick County,metro,1133,1133,1255,1255,1573,1573,1965,1965,2639,2639,1
VA,Virginia,Fredericksburg city,metro,1953,1953,2015,2015,2246,2246,2835,2835,3332,3332,1
VA,Virginia,Galax city,nonmetro,765,765,770,770,914,914,1271,1271,1481,1481,1
VA,Virginia,Giles County,metro,746,746,898,898,984,984,1180,1180,1651,1651,1
VA,Virginia,Gloucester County,metro,1492,1492,1512,1512,1713,1713,2376,2376,2797,2797,1
VA,Virginia,Goochland County,metro,1442,1442,1507,1507,1655,1655,2072,2072,2553,2553,1
VA,Virginia,Grayson County,nonmetro,792,792,834,834,914,914,1241,1241,1252,1252,1
VA,Virginia,Greene County,metro,1421,1421,1602,1602,1824,1824,2218,2218,2731,2731,1
VA,Virginia,Greensville County,nonmetro,764,764,769,769,1001,1001,1392,1392,1679,1679,1
VA,Virginia,Halifax County,nonmetro,792,792,827,827,914,914,1167,1167,1340,1340,1
VA,Virginia,Hampton city,metro,1492,1492,1512,1512,1713,1713,2376,2376,2797,2797,1
VA,Virginia,Hanover County,metro,1442,1442,1507,1507,1655,1655,2072,2072,2553,2553,1
VA,Virginia,Harrisonburg city,metro,1050,1050,1057,1057,1322,1322,1801,1801,2125,2125,1
VA,Virginia,Henrico County,metro,1442,1442,1507,1507,1655,1655,2072,2072,2553,2553,1
VA,Virginia,Henry County,nonmetro,749,749,753,753,914,914,1096,1096,1282,1282,1
VA,Virginia,Highland County,nonmetro,745,745,749,749,914,914,1233,1233,1429,1429,1
VA,Virginia,Hopewell city,metro,1442,1442,1507,1507,1655,1655,2072,2072,2553,2553,1
VA,Virginia,Isle of Wight County,metro,1492,1492,1512,1512,1713,1713,2376,2376,2797,2797,1
VA,Virginia,James City County,metro,1492,1492,1512,1512,1713,1713,2376,2376,2797,2797,1
VA,Virginia,King George County,nonmetro,1182,1182,1211,1211,1469,1469,2043,2043,2464,2464,1
VA,Virginia,King William County,metro,1442,1442,1507,1507,1655,1655,2072,2072,2553,2553,1
VA,Virginia,King and Queen County,metro,1089,1089,1139,1139,1250,1250,1536,1536,1929,1929,1
VA,Virginia,Lancaster County,nonmetro,857,857,862,862,1052,1052,1463,1463,1765,1765,1
VA,Virginia,Lee County,nonmetro,693,693,697,697,914,914,1226,1226,1429,1429,1
VA,Virginia,Lexington city,nonmetro,870,870,917,917,1005,1005,1398,1398,1686,1686,1
VA,Virginia,Loudoun County,metro,1953,1953,2015,2015,2246,2246,2835,2835,3332,3332,1
VA,Virginia,Louisa County,nonmetro,1080,1080,1138,1138,1247,1247,1734,1734,1950,1950,1
VA,Virginia,Lunenburg County,nonmetro,692,692,697,697,914,914,1127,1127,1254,1254,1
VA,Virginia,Lynchburg city,metro,1027,1027,1033,1033,1187,1187,1635,1635,1750,1750,1
VA,Virginia,Madison County,nonmetro,923,923,971,971,1066,1066,1483,1483,1667,1667,1
VA,Virginia,Manassas Park city,metro,1953,1953,2015,2015,2246,2246,2835,2835,3332,3332,1
VA,Virginia,Manassas city,metro,1953,1953,2015,2015,2246,2246,2835,2835,3332,3332,1
VA,Virginia,Martinsville city,nonmetro,749,749,753,753,914,914,1096,1096,1282,1282,1
VA,Virginia,Mathews County,metro,1492,1492,1512,1512,1713,1713,2376,2376,2797,2797,1
VA,Virginia,Mecklenburg County,nonmetro,719,719,724,724,950,950,1224,1224,1258,1258,1
VA,Virginia,Middlesex County,nonmetro,1052,1052,1058,1058,1291,1291,1548,1548,2018,2018,1
VA,Virginia,Montgomery County,metro,910,910,993,993,1271,1271,1706,1706,2132,2132,1
VA,Virginia,Nelson County,metro,1421,1421,1602,1602,1824,1824,2218,2218,2731,2731,1
VA,Virginia,New Kent County,metro,1442,1442,1507,1507,1655,1655,2072,2072,2553,2553,1
VA,Virginia,Newport News city,metro,1492,1492,1512,1512,1713,1713,2376,2376,2797,2797,1
VA,Virginia,Norfolk city,metro,1492,1492,1512,1512,1713,1713,2376,2376,2797,2797,1
VA,Virginia,Northampton County,nonmetro,719,719,723,723,949,949,1320,1320,1592,1592,1
VA,Virginia,Northumberland County,nonmetro,1066,1066,1073,1073,1309,1309,1569,1569,2047,2047,1
VA,Virginia,Norton city,nonmetro,692,692,697,697,914,914,1205,1205,1429,1429,1
VA,Virginia,Nottoway County,nonmetro,738,738,743,743,975,975,1356,1356,1587,1587,1
VA,Virginia,Orange County,nonmetro,1005,1005,1012,1012,1234,1234,1716,1716,1929,1929,1
VA,Virginia,Page County,nonmetro,800,800,811,811,924,924,1157,1157,1550,1550,1
VA,Virginia,Patrick County,nonmetro,758,758,763,763,914,914,1146,1146,1429,1429,1
VA,Virginia,Petersburg city,metro,1442,1442,1507,1507,1655,1655,2072,2072,2553,2553,1
VA,Virginia,Pittsylvania County,nonmetro,630,630,738,738,914,914,1263,1263,1415,1415,1
VA,Virginia,Poquoson city,metro,1492,1492,1512,1512,1713,1713,2376,2376,2797,2797,1
VA,Virginia,Portsmouth city,metro,1492,1492,1512,1512,1713,1713,2376,2376,2797,2797,1
VA,Virginia,Powhatan County,metro,1442,1442,1507,1507,1655,1655,2072,2072,2553,2553,1
VA,Virginia,Prince Edward County,nonmetro,916,916,922,922,1094,1094,1312,1312,1448,1448,1
VA,Virginia,Prince George County,metro,1442,1442,1507,1507,1655,1655,2072,2072,2553,2553,1
VA,Virginia,Prince William County,metro,1953,1953,2015,2015,2246,2246,2835,2835,3332,3332,1
VA,Virginia,Pulaski County,metro,699,699,840,840,921,921,1252,1252,1545,1545,1
VA,Virginia,Radford city,metro,910,910,993,993,1271,1271,1706,1706,2132,2132,1
VA,Virginia,Rappahannock County,metro,1198,1198,1254,1254,1375,1375,1649,1649,2307,2307,1
VA,Virginia,Richmond County,nonmetro,876,876,882,882,1157,1157,1464,1464,1825,1825,1
VA,Virginia,Richmond city,metro,1442,1442,1507,1507,1655,1655,2072,2072,2553,2553,1
VA,Virginia,Roanoke County,metro,1004,1004,1053,1053,1254,1254,1743,1743,2104,2104,1
VA,Virginia,Roanoke city,metro,1004,1004,1053,1053,1254,1254,1743,1743,2104,2104,1
VA,Virginia,Rockbridge County,nonmetro,870,870,917,917,1005,1005,1398,1398,1686,1686,1
VA,Virginia,Rockingham County,metro,1050,1050,1057,1057,1322,1322,1801,1801,2125,2125,1
VA,Virginia,Russell County,nonmetro,744,744,748,748,914,914,1156,1156,1377,1377,1
VA,Virginia,Salem city,metro,1004,1004,1053,1053,1254,1254,1743,1743,2104,2104,1
VA,Virginia,Scott County,metro,720,720,818,818,1044,1044,1338,1338,1464,1464,1
VA,Virginia,Shenandoah County,nonmetro,849,849,855,855,1091,1091,1394,1394,1523,1523,1
VA,Virginia,Smyth County,nonmetro,642,642,753,753,914,914,1191,1191,1429,1429,1
VA,Virginia,Southampton County,nonmetro,811,811,817,817,1051,1051,1346,1346,1764,1764,1
VA,Virginia,Spotsylvania County,metro,1953,1953,2015,2015,2246,2246,2835,2835,3332,3332,1
VA,Virginia,Stafford County,metro,1953,1953,2015,2015,2246,2246,2835,2835,3332,3332,1
VA,Virginia,Staunton city,metro,1088,1088,1095,1095,1261,1261,1734,1734,1941,1941,1
VA,Virginia,Suffolk city,metro,1492,1492,1512,1512,1713,1713,2376,2376,2797,2797,1
VA,Virginia,Surry County,metro,905,905,920,920,1039,1039,1445,1445,1743,1743,1
VA,Virginia,Sussex County,metro,1442,1442,1507,1507,1655,1655,2072,2072,2553,2553,1
VA,Virginia,Tazewell County,nonmetro,727,727,732,732,914,914,1096,1096,1252,1252,1
VA,Virginia,Virginia Beach city,metro,1492,1492,1512,1512,1713,1713,2376,2376,2797,2797,1
VA,Virginia,Warren County,metro,953,953,1002,1002,1315,1315,1754,1754,2206,2206,1
VA,Virginia,Washington County,metro,720,720,818,818,1044,1044,1338,1338,1464,1464,1
VA,Virginia,Waynesboro city,metro,1088,1088,1095,1095,1261,1261,1734,1734,1941,1941,1
VA,Virginia,Westmoreland County,nonmetro,973,973,979,979,1194,1194,1658,1658,1810,1810,1
VA,Virginia,Williamsburg city,metro,1492,1492,1512,1512,1713,1713,2376,2376,2797,2797,1
VA,Virginia,Winchester city,metro,1133,1133,1255,1255,1573,1573,1965,1965,2639,2639,1
VA,Virginia,Wise County,nonmetro,692,692,697,697,914,914,1205,1205,1429,1429,1
VA,Virginia,Wythe County,nonmetro,758,758,762,762,914,914,1212,1212,1533,1533,1
VA,Virginia,York County,metro,1492,1492,1512,1512,1713,1713,2376,2376,2797,2797,1
VI,U.S. Virgin Islands,St. Croix,nonmetro,1002,1002,1023,1023,1249,1249,1504,1504,1656,1656,1
VI,U.S. Virgin Islands,St. John,nonmetro,1563,1563,1578,1578,1969,1969,2362,2362,2607,2607,1
VI,U.S. Virgin Islands,St. Thomas,nonmetro,1024,1024,1189,1189,1467,1467,1759,1759,1942,1942,1
VT,Vermont,Addison County,nonmetro,1117,1117,1124,1124,1438,1438,1761,1761,2117,2117,23
VT,Vermont,Bennington County,nonmetro,1020,1020,1142,1142,1297,1297,1804,1804,2159,2159,17
VT,Vermont,Caledonia County,nonmetro,986,986,992,992,1159,1159,1610,1610,1732,1732,17
VT,Vermont,Chittenden County,metro,1497,1497,1651,1651,2140,2140,2745,2745,2833,2833,19
VT,Vermont,Essex County,nonmetro,780,780,919,919,1007,1007,1400,1400,1640,1640,19
VT,Vermont,Franklin County,metro,1497,1497,1651,1651,2140,2140,2745,2745,2833,2833,15
VT,Vermont,Grand Isle County,metro,1497,1497,1651,1651,2140,2140,2745,2745,2833,2833,5
VT,Vermont,Lamoille County,nonmetro,986,986,1066,1066,1345,1345,1861,1861,1868,1868,10
VT,Vermont,Orange County,nonmetro,1040,1040,1167,1167,1362,1362,1757,1757,1878,1878,17
VT,Vermont,Orleans County,nonmetro,940,940,993,993,1184,1184,1528,1528,1986,1986,19
VT,Vermont,Rutland County,nonmetro,1019,1019,1026,1026,1345,1345,1638,1638,1987,1987,28
VT,Vermont,Washington County,nonmetro,1122,1122,1129,1129,1482,1482,1824,1824,1962,1962,20
VT,Vermont,Windham County,nonmetro,1080,1080,1161,1161,1423,1423,1710,1710,1884,1884,23
VT,Vermont,Windsor County,nonmetro,1161,1161,1168,1168,1362,1362,1786,1786,1844,1844,24
WA,Washington,Adams County,nonmetro,795,795,863,863,1133,1133,1576,1576,1901,1901,1
WA,Washington,Asotin County,metro,925,925,931,931,1220,1220,1697,1697,2037,2037,1
WA,Washington,Benton County,metro,1122,1122,1268,1268,1538,1538,2071,2071,2385,2385,1
WA,Washington,Chelan County,metro,1034,1034,1143,1143,1500,1500,2063,2063,2516,2516,1
WA,Washington,Clallam County,nonmetro,880,880,966,966,1266,1266,1761,1761,2026,2026,1
WA,Washington,Clark County,metro,1570,1570,1677,1677,1922,1922,2619,2619,3109,3109,1
WA,Washington,Columbia County,nonmetro,738,738,951,951,1052,1052,1463,1463,1765,1765,1
WA,Washington,Cowlitz County,metro,1000,1000,1199,1199,1451,1451,2018,2018,2434,2434,1
WA,Washington,Douglas County,metro,1034,1034,1143,1143,1500,1500,2063,2063,2516,2516,1
WA,Washington,Ferry County,nonmetro,683,683,742,742,973,973,1353,1353,1632,1632,1
WA,Washington,Franklin County,metro,1122,1122,1268,1268,1538,1538,2071,2071,2385,2385,1
WA,Washington,Garfield County,nonmetro,735,735,798,798,1047,1047,1456,1456,1756,1756,1
WA,Washington,Grant County,nonmetro,933,933,939,939,1232,1232,1707,1707,2067,2067,1
WA,Washington,Grays Harbor County,nonmetro,838,838,927,927,1216,1216,1691,1691,1869,1869,1
WA,Washington,Island County,nonmetro,1172,1172,1356,1356,1671,1671,2324,2324,2733,2733,1
WA,Washington,Jefferson County,nonmetro,1119,1119,1165,1165,1367,1367,1901,1901,2293,2293,1
WA,Washington,King County,metro,2074,2074,2146,2146,2501,2501,3272,3272,3847,3847,1
WA,Washington,Kitsap County,metro,1400,1400,1548,1548,2031,2031,2676,2676,2941,2941,1
WA,Washington,Kittitas County,nonmetro,1002,1002,1108,1108,1454,1454,2022,2022,2439,2439,1
WA,Washington,Klickitat County,nonmetro,921,921,1018,1018,1336,1336,1602,1602,1825,1825,1
WA,Washington,Lewis County,nonmetro,882,882,975,975,1279,1279,1688,1688,1832,1832,1
WA,Washington,Lincoln County,nonmetro,716,716,778,778,1021,1021,1420,1420,1713,1713,1
WA,Washington,Mason County,nonmetro,1030,1030,1032,1032,1354,1354,1883,1883,2097,2097,1
WA,Washington,Okanogan County,nonmetro,732,732,828,828,1043,1043,1428,1428,1559,1559,1
WA,Washington,Pacific County,nonmetro,796,796,926,926,1134,1134,1557,1557,1902,1902,1
WA,Washington,Pend Oreille County,nonmetro,759,759,838,838,1099,1099,1379,1379,1844,1844,1
WA,Washington,Pierce County,metro,1428,1428,1605,1605,1971,1971,2733,2733,3102,3102,1
WA,Washington,San Juan County,nonmetro,1215,1215,1343,1343,1762,1762,2332,2332,2333,2333,1
WA,Washington,Skagit County,metro,1186,1186,1311,1311,1720,1720,2392,2392,2599,2599,1
WA,Washington,Skamania County,metro,1570,1570,1677,1677,1922,1922,2619,2619,3109,3109,1
WA,Washington,Snohomish County,metro,2074,2074,2146,2146,2501,2501,3272,3272,3847,3847,1
WA,Washington,Spokane County,metro,1103,1103,1193,1193,1531,1531,2088,2088,2506,2506,1
WA,Washington,Stevens County,metro,879,879,885,885,1131,1131,1573,1573,1897,1897,1
WA,Washington,Thurston County,metro,1538,1538,1682,1682,1960,1960,2613,2613,3288,3288,1
WA,Washington,Wahkiakum County,nonmetro,798,798,1021,1021,1137,1137,1581,1581,1907,1907,1
WA,Washington,Walla Walla County,metro,1074,1074,1181,1181,1550,1550,2118,2118,2600,2600,1
WA,Washington,Whatcom County,metro,1463,1463,1493,1493,1794,1794,2495,2495,3010,3010,1
WA,Washington,Whitman County,nonmetro,806,806,891,891,1169,1169,1626,1626,1961,1961,1
WA,Washington,Yakima County,metro,1040,1040,1047,1047,1374,1374,1911,1911,2093,2093,1
WI,Wisconsin,Adams County,nonmetro,767,767,818,818,973,973,1236,1236,1288,1288,1
WI,Wisconsin,Ashland County,nonmetro,737,737,742,742,973,973,1353,1353,1613,1613,1
WI,Wisconsin,Barron County,nonmetro,704,704,750,750,984,984,1262,1262,1590,1590,1
WI,Wisconsin,Bayfield County,nonmetro,671,671,742,742,973,973,1283,1283,1288,1288,1
WI,Wisconsin,Brown County,metro,867,867,931,931,1164,1164,1545,1545,1618,1618,1
WI,Wisconsin,Buffalo County,nonmetro,691,691,742,742,973,973,1184,1184,1539,1539,1
WI,Wisconsin,Burnett County,nonmetro,691,691,742,742,974,974,1168,1168,1469,1469,1
WI,Wisconsin,Calumet County,metro,858,858,960,960,1236,1236,1701,1701,1776,1776,1
WI,Wisconsin,Chippewa County,metro,932,932,962,962,1181,1181,1582,1582,1588,1588,1
WI,Wisconsin,Clark County,nonmetro,723,723,754,754,973,973,1238,1238,1399,1399,1
WI,Wisconsin,Columbia County,metro,824,824,911,911,1195,1195,1645,1645,1798,1798,1
WI,Wisconsin,Crawford County,nonmetro,691,691,888,888,973,973,1167,1167,1325,1325,1
WI,Wisconsin,Dane County,metro,1268,1268,1482,1482,1694,1694,2236,2236,2509,2509,1
WI,Wisconsin,Dodge County,nonmetro,745,745,873,873,1080,1080,1454,1454,1485,1485,1
WI,Wisconsin,Door County,nonmetro,810,810,870,870,1141,1141,1386,1386,1511,1511,1
WI,Wisconsin,Douglas County,metro,849,849,978,978,1232,1232,1689,1689,2067,2067,1
WI,Wisconsin,Dunn County,nonmetro,781,781,787,787,1024,1024,1363,1363,1718,1718,1
WI,Wisconsin,Eau Claire County,metro,932,932,962,962,1181,1181,1582,1582,1588,1588,1
WI,Wisconsin,Florence County,nonmetro,715,715,767,767,1007,1007,1241,1241,1384,1384,1
WI,Wisconsin,Fond du Lac County,metro,811,811,946,946,1176,1176,1522,1522,1665,1665,1
WI,Wisconsin,Forest County,nonmetro,694,694,742,742,973,973,1182,1182,1288,1288,1
WI,Wisconsin,Grant County,nonmetro,745,745,762,762,973,973,1213,1213,1594,1594,1
WI,Wisconsin,Green County,metro,794,794,840,840,1097,1097,1315,1315,1452,1452,1
WI,Wisconsin,Green Lake County,nonmetro,691,691,742,742,973,973,1167,1167,1288,1288,1
WI,Wisconsin,Iowa County,metro,884,884,890,890,1168,1168,1535,1535,1959,1959,1
WI,Wisconsin,Iron County,nonmetro,691,691,758,758,973,973,1214,1214,1499,1499,1
WI,Wisconsin,Jackson County,nonmetro,671,671,787,787,973,973,1167,1167,1479,1479,1
WI,Wisconsin,Jefferson County,nonmetro,797,797,917,917,1156,1156,1530,1530,1536,1536,1
WI,Wisconsin,Juneau County,nonmetro,737,737,742,742,973,973,1195,1195,1288,1288,1
WI,Wisconsin,Kenosha County,metro,1085,1085,1092,1092,1402,1402,1899,1899,2174,2174,1
WI,Wisconsin,Kewaunee County,metro,867,867,931,931,1164,1164,1545,1545,1618,1618,1
WI,Wisconsin,La Crosse County,metro,804,804,889,889,1166,1166,1515,1515,1903,1903,1
WI,Wisconsin,Lafayette County,nonmetro,691,691,819,819,973,973,1353,1353,1466,1466,1
WI,Wisconsin,Langlade County,nonmetro,691,691,742,742,973,973,1167,1167,1288,1288,1
WI,Wisconsin,Lincoln County,nonmetro,741,741,747,747,973,973,1353,1353,1417,1417,1
WI,Wisconsin,Manitowoc County,nonmetro,737,737,742,742,973,973,1167,1167,1288,1288,1
WI,Wisconsin,Marathon County,metro,791,791,889,889,1147,1147,1511,1511,1519,1519,1
WI,Wisconsin,Marinette County,nonmetro,741,741,745,745,973,973,1167,1167,1457,1457,1
WI,Wisconsin,Marquette County,nonmetro,691,691,772,772,973,973,1247,1247,1385,1385,1
WI,Wisconsin,Menominee County,nonmetro,691,691,888,888,973,973,1314,1314,1319,1319,1
WI,Wisconsin,Milwaukee County,metro,1027,1027,1119,1119,1338,1338,1648,1648,1784,1784,1
WI,Wisconsin,Monroe County,nonmetro,714,714,828,828,1036,1036,1360,1360,1413,1413,1
WI,Wisconsin,Oconto County,metro,723,723,793,793,973,973,1272,1272,1288,1288,1
WI,Wisconsin,Oneida County,nonmetro,719,719,887,887,1013,1013,1215,1215,1455,1455,1
WI,Wisconsin,Outagamie County,metro,858,858,960,960,1236,1236,1701,1701,1776,1776,1
WI,Wisconsin,Ozaukee County,metro,1027,1027,1119,1119,1338,1338,1648,1648,1784,1784,1
WI,Wisconsin,Pepin County,nonmetro,691,691,742,742,973,973,1329,1329,1632,1632,1
WI,Wisconsin,Pierce County,metro,1242,1242,1405,1405,1709,1709,2262,2262,2531,2531,1
WI,Wisconsin,Polk County,nonmetro,756,756,836,836,1097,1097,1357,1357,1669,1669,1
WI,Wisconsin,Portage County,nonmetro,715,715,794,794,1037,1037,1243,1243,1373,1373,1
WI,Wisconsin,Price County,nonmetro,737,737,742,742,973,973,1211,1211,1288,1288,1
WI,Wisconsin,Racine County,metro,851,851,988,988,1235,1235,1592,1592,1962,1962,1
WI,Wisconsin,Richland County,nonmetro,671,671,815,815,973,973,1167,1167,1461,1461,1
WI,Wisconsin,Rock County,metro,900,900,955,955,1246,1246,1596,1596,1650,1650,1
WI,Wisconsin,Rusk County,nonmetro,737,737,742,742,973,973,1196,1196,1288,1288,1
WI,Wisconsin,Sauk County,nonmetro,807,807,951,951,1111,1111,1404,1404,1482,1482,1
WI,Wisconsin,Sawyer County,nonmetro,771,771,801,801,1051,1051,1260,1260,1392,1392,1
WI,Wisconsin,Shawano County,nonmetro,692,692,814,814,973,973,1245,1245,1288,1288,1
WI,Wisconsin,Sheboygan County,metro,769,769,888,888,1116,1116,1351,1351,1527,1527,1
WI,Wisconsin,St. Croix County,metro,1242,1242,1405,1405,1709,1709,2262,2262,2531,2531,1
WI,Wisconsin,Taylor County,nonmetro,691,691,778,778,973,973,1245,1245,1570,1570,1
WI,Wisconsin,Trempealeau County,nonmetro,748,748,753,753,988,988,1303,1303,1308,1308,1
WI,Wisconsin,Vernon County,metro,671,671,760,760,973,973,1221,1221,1485,1485,1
WI,Wisconsin,Vilas County,nonmetro,775,775,780,780,973,973,1167,1167,1288,1288,1
WI,Wisconsin,Walworth County,nonmetro,831,831,919,919,1206,1206,1517,1517,1956,1956,1
WI,Wisconsin,Washburn County,nonmetro,672,672,743,743,975,975,1169,1169,1291,1291,1
WI,Wisconsin,Washington County,metro,1027,1027,1119,1119,1338,1338,1648,1648,1784,1784,1
WI,Wisconsin,Waukesha County,metro,1027,1027,1119,1119,1338,1338,1648,1648,1784,1784,1
WI,Wisconsin,Waupaca County,nonmetro,764,764,779,779,973,973,1283,1283,1288,1288,1
WI,Wisconsin,Waushara County,nonmetro,691,691,742,742,973,973,1291,1291,1493,1493,1
WI,Wisconsin,Winnebago County,metro,875,875,889,889,1149,1149,1543,1543,1651,1651,1
WI,Wisconsin,Wood County,nonmetro,691,691,742,742,973,973,1220,1220,1288,1288,1
WV,West Virginia,Barbour County,nonmetro,667,667,793,793,869,869,1147,1147,1313,1313,1
WV,West Virginia,Berkeley County,metro,850,850,971,971,1233,1233,1702,1702,1947,1947,1
WV,West Virginia,Boone County,metro,669,669,674,674,869,869,1195,1195,1458,1458,1
WV,West Virginia,Braxton County,nonmetro,660,660,665,665,869,869,1147,1147,1311,1311,1
WV,West Virginia,Brooke County,metro,752,752,757,757,973,973,1285,1285,1482,1482,1
WV,West Virginia,Cabell County,metro,848,848,853,853,973,973,1249,1249,1410,1410,1
WV,West Virginia,Calhoun County,nonmetro,667,667,706,706,869,869,1173,1173,1177,1177,1
WV,West Virginia,Clay County,metro,714,714,829,829,1036,1036,1325,1325,1372,1372,1
WV,West Virginia,Doddridge County,nonmetro,712,712,754,754,928,928,1207,1207,1257,1257,1
WV,West Virginia,Fayette County,metro,631,631,697,697,915,915,1195,1195,1535,1535,1
WV,West Virginia,Gilmer County,nonmetro,667,667,793,793,869,869,1140,1140,1390,1390,1
WV,West Virginia,Grant County,nonmetro,658,658,662,662,869,869,1127,1127,1177,1177,1
WV,West Virginia,Greenbrier County,nonmetro,709,709,735,735,924,924,1179,1179,1235,1235,1
WV,West Virginia,Hampshire County,metro,1133,1133,1255,1255,1573,1573,1965,1965,2639,2639,1
WV,West Virginia,Hancock County,metro,752,752,757,757,973,973,1285,1285,1482,1482,1
WV,West Virginia,Hardy County,nonmetro,715,715,784,784,932,932,1146,1146,1263,1263,1
WV,West Virginia,Harrison County,nonmetro,770,770,843,843,955,955,1264,1264,1466,1466,1
WV,West Virginia,Jackson County,nonmetro,667,667,726,726,869,869,1137,1137,1221,1221,1
WV,West Virginia,Jefferson County,metro,947,947,953,953,1251,1251,1740,1740,2099,2099,1
WV,West Virginia,Kanawha County,metro,714,714,829,829,1036,1036,1325,1325,1372,1372,1
WV,West Virginia,Lewis County,nonmetro,667,667,754,754,869,869,1146,1146,1151,1151,1
WV,West Virginia,Lincoln County,nonmetro,667,667,714,714,869,869,1042,1042,1177,1177,1
WV,West Virginia,Logan County,nonmetro,667,667,793,793,869,869,1209,1209,1458,1458,1
WV,West Virginia,Marion County,nonmetro,742,742,838,838,1007,1007,1235,1235,1624,1624,1
